,id,first_name,height_feet,height_inches,last_name,position,weight_pounds,team.full_name
1026,499,Dan,,,Schayes,,,Milwaukee Bucks
1027,500,Mark,,,Eaton,,,Utah Jazz
1028,501,Kevin,,,Johnson,,,Phoenix Suns
1029,502,Danny,,,Ainge,,,Portland Trail Blazers
1030,503,Kenny,,,Smith,,,Houston Rockets
1031,504,Randy,,,Breuer,,,Minnesota Timberwolves
1032,505,Herb,,,Williams,,,Dallas Mavericks
1033,506,Joe,,,Wolf,,,Denver Nuggets
1034,507,Steve,,,Johnson,,,Golden State Warriors
1035,508,Glen,,,Rice,,,Miami Heat
1036,509,Greg,,,Foster,,,Washington Wizards
1037,510,Larry,,,Nance,,,Cleveland Cavaliers
1038,511,Duane,,,Ferrell,,,Atlanta Hawks
1039,512,Nick,,,Anderson,,,Orlando Magic
1040,513,Joe,,,Dumars,,,Detroit Pistons
1041,514,Jay,,,Humphries,,,Milwaukee Bucks
1042,515,Darrell,,,Griffith,,,Utah Jazz
1043,516,Dan,,,Majerle,,,Phoenix Suns
1044,517,Tom,,,Chambers,,,Phoenix Suns
1045,518,Alaa,,,Abdelnaby,,,Portland Trail Blazers
1046,519,Adrian,,,Caldwell,,,Houston Rockets
1047,520,Vernon,,,Maxwell,,,Houston Rockets
1048,521,Doug,,,West,,,Minnesota Timberwolves
1049,522,Tony,,,Campbell,,,Minnesota Timberwolves
1050,523,Roy,,,Tarpley,,,Dallas Mavericks
1051,524,Anthony,,,Cook,,,Denver Nuggets
1052,525,Todd,,,Lichti,,,Denver Nuggets
1053,526,Tom,,,Tolbert,,,Golden State Warriors
1054,527,Billy,,,Thompson,,,Miami Heat
1055,528,Byron,,,Irvin,,,Washington Wizards
1056,529,Mark,,,Price,,,Cleveland Cavaliers
1057,530,Dominique,,,Wilkins,,,Atlanta Hawks
1058,531,Dennis,,,Scott,,,Orlando Magic
1059,532,Terry,,,Catledge,,,Orlando Magic
1060,533,Bill,,,Laimbeer,,,Detroit Pistons
1061,534,William,,,Bedford,,,Detroit Pistons
1062,535,Ricky,,,Pierce,,,Milwaukee Bucks
1063,536,Blue,,,Edwards,,,Utah Jazz
1064,537,Walter,,,Palmer,,,Utah Jazz
1065,538,Mark,,,West,,,Phoenix Suns
1066,539,Clifford,,,Robinson,,,Portland Trail Blazers
1067,540,Hakeem,,,Olajuwon,,,Houston Rockets
1068,541,Richard,,,Coffey,,,Minnesota Timberwolves
1069,542,James,,,Donaldson,,,Dallas Mavericks
1070,543,Jerome,,,Lane,,,Denver Nuggets
1071,544,Sarunas,,,Marciulionis,,,Golden State Warriors
1072,545,Grant,,,Long,,,Miami Heat
1073,546,Willie,,,Burton,,,Miami Heat
1074,547,Mark,,,Alarie,,,Washington Wizards
1075,548,Winston,,,Bennett,,,Cleveland Cavaliers
1076,549,Doc,,,Rivers,,,Atlanta Hawks
1077,550,Tim,,,McCormick,,,Atlanta Hawks
1078,551,Scott,,,Skiles,,,Orlando Magic
1079,552,Dennis,,,Rodman,,,Detroit Pistons
1080,553,Greg,,,Anderson,,,Milwaukee Bucks
1081,554,Jeff,,,Malone,,,Utah Jazz
1082,555,Cedric,,,Ceballos,,,Phoenix Suns
1083,556,Tim,,,Perry,,,Phoenix Suns
1084,557,Buck,,,Williams,,,Portland Trail Blazers
1085,558,Dave,,,Jamerson,,,Houston Rockets
1086,559,Scott,,,Brooks,,,Minnesota Timberwolves
1087,560,Rolando,,,Blackman,,,Dallas Mavericks
1088,561,Avery,,,Johnson,,,Denver Nuggets
1089,562,Rod,,,Higgins,,,Golden State Warriors
1090,563,Jon,,,Sundvold,,,Miami Heat
1091,564,A.J.,,,English,,,Washington Wizards
1092,565,John,,,Battle,,,Atlanta Hawks
1093,18170939,Georgios,,,Kalaitzakis,F,,Milwaukee Bucks
1094,566,Sam,,,Vincent,,,Orlando Magic
1095,567,Isiah,,,Thomas,,,Detroit Pistons
1096,568,Brad,,,Lohaus,,,Milwaukee Bucks
1097,569,Mike,,,Brown,,,Utah Jazz
1098,570,Kenny,,,Battle,,,Phoenix Suns
1099,571,Danny,,,Young,,,Portland Trail Blazers
1100,14,Ike,,,Anigbogu,C,,Indiana Pacers
1101,25,Ron,,,Baker,G,,New York Knicks
1102,47,Jabari,,,Bird,G,,Boston Celtics
1103,67,MarShon,,,Brooks,G,,Memphis Grizzlies
1104,71,Lorenzo,,,Brown,G,,Toronto Raptors
1105,90,Omri,,,Casspi,F,,Memphis Grizzlies
1106,1,Alex,6.0,6.0,Abrines,G,200.0,Oklahoma City Thunder
1107,119,Tyler,,,Davis,C,,Oklahoma City Thunder
1108,149,Keenan,,,Evans,G,,Detroit Pistons
1109,179,Marcin,,,Gortat,C,,LA Clippers
1110,1593,Andrew,,,Bogut,F,,Golden State Warriors
1111,241,Amir,6.0,9.0,Johnson,C-F,240.0,Philadelphia 76ers
1112,392,Malachi,,,Richardson,G,,Utah Jazz
1113,281,Zach,,,Lofton,G,,Detroit Pistons
1114,263,Kosta,7.0,0.0,Koufos,C,245.0,Sacramento Kings
1115,382,Billy,,,Preston,F,,Cleveland Cavaliers
1116,384,Zhou,,,Qi,F-C,,Houston Rockets
1117,388,Zach,,,Randolph,F,,Sacramento Kings
1118,430,DJ,,,Stephens,G-F,,Memphis Grizzlies
1119,437,Milos,,,Teodosic,G,,LA Clippers
1120,448,Gary,,,Trent Jr.,G,,Portland Trail Blazers
1121,494,Michael,,,Smith,,,Boston Celtics
1122,495,John,,,Morton,,,Cleveland Cavaliers
1123,496,Howard,,,Wright,,,Atlanta Hawks
1124,497,Michael,,,Ansley,,,Orlando Magic
1125,498,John,,,Salley,,,Detroit Pistons
1126,499,Dan,,,Schayes,,,Milwaukee Bucks
1127,500,Mark,,,Eaton,,,Utah Jazz
1128,501,Kevin,,,Johnson,,,Phoenix Suns
1129,502,Danny,,,Ainge,,,Portland Trail Blazers
1130,503,Kenny,,,Smith,,,Houston Rockets
1131,504,Randy,,,Breuer,,,Minnesota Timberwolves
1132,505,Herb,,,Williams,,,Dallas Mavericks
1133,506,Joe,,,Wolf,,,Denver Nuggets
1134,507,Steve,,,Johnson,,,Golden State Warriors
1135,508,Glen,,,Rice,,,Miami Heat
1136,509,Greg,,,Foster,,,Washington Wizards
1137,510,Larry,,,Nance,,,Cleveland Cavaliers
1138,511,Duane,,,Ferrell,,,Atlanta Hawks
1139,512,Nick,,,Anderson,,,Orlando Magic
1140,513,Joe,,,Dumars,,,Detroit Pistons
1141,514,Jay,,,Humphries,,,Milwaukee Bucks
1142,515,Darrell,,,Griffith,,,Utah Jazz
1143,516,Dan,,,Majerle,,,Phoenix Suns
1144,517,Tom,,,Chambers,,,Phoenix Suns
1145,518,Alaa,,,Abdelnaby,,,Portland Trail Blazers
1146,519,Adrian,,,Caldwell,,,Houston Rockets
1147,520,Vernon,,,Maxwell,,,Houston Rockets
1148,521,Doug,,,West,,,Minnesota Timberwolves
1149,522,Tony,,,Campbell,,,Minnesota Timberwolves
1150,523,Roy,,,Tarpley,,,Dallas Mavericks
1151,524,Anthony,,,Cook,,,Denver Nuggets
1152,525,Todd,,,Lichti,,,Denver Nuggets
1153,526,Tom,,,Tolbert,,,Golden State Warriors
1154,527,Billy,,,Thompson,,,Miami Heat
1155,528,Byron,,,Irvin,,,Washington Wizards
1156,529,Mark,,,Price,,,Cleveland Cavaliers
1157,530,Dominique,,,Wilkins,,,Atlanta Hawks
1158,531,Dennis,,,Scott,,,Orlando Magic
1159,532,Terry,,,Catledge,,,Orlando Magic
1160,533,Bill,,,Laimbeer,,,Detroit Pistons
1161,534,William,,,Bedford,,,Detroit Pistons
1162,535,Ricky,,,Pierce,,,Milwaukee Bucks
1163,536,Blue,,,Edwards,,,Utah Jazz
1164,537,Walter,,,Palmer,,,Utah Jazz
1165,538,Mark,,,West,,,Phoenix Suns
1166,539,Clifford,,,Robinson,,,Portland Trail Blazers
1167,540,Hakeem,,,Olajuwon,,,Houston Rockets
1168,541,Richard,,,Coffey,,,Minnesota Timberwolves
1169,542,James,,,Donaldson,,,Dallas Mavericks
1170,543,Jerome,,,Lane,,,Denver Nuggets
1171,544,Sarunas,,,Marciulionis,,,Golden State Warriors
1172,545,Grant,,,Long,,,Miami Heat
1173,546,Willie,,,Burton,,,Miami Heat
1174,547,Mark,,,Alarie,,,Washington Wizards
1175,548,Winston,,,Bennett,,,Cleveland Cavaliers
1176,549,Doc,,,Rivers,,,Atlanta Hawks
1177,550,Tim,,,McCormick,,,Atlanta Hawks
1178,551,Scott,,,Skiles,,,Orlando Magic
1179,552,Dennis,,,Rodman,,,Detroit Pistons
1180,553,Greg,,,Anderson,,,Milwaukee Bucks
1181,554,Jeff,,,Malone,,,Utah Jazz
1182,555,Cedric,,,Ceballos,,,Phoenix Suns
1183,556,Tim,,,Perry,,,Phoenix Suns
1184,557,Buck,,,Williams,,,Portland Trail Blazers
1185,558,Dave,,,Jamerson,,,Houston Rockets
1186,559,Scott,,,Brooks,,,Minnesota Timberwolves
1187,560,Rolando,,,Blackman,,,Dallas Mavericks
1188,561,Avery,,,Johnson,,,Denver Nuggets
1189,562,Rod,,,Higgins,,,Golden State Warriors
1190,563,Jon,,,Sundvold,,,Miami Heat
1191,564,A.J.,,,English,,,Washington Wizards
1192,565,John,,,Battle,,,Atlanta Hawks
1193,18170939,Georgios,,,Kalaitzakis,F,,Milwaukee Bucks
1194,566,Sam,,,Vincent,,,Orlando Magic
1195,567,Isiah,,,Thomas,,,Detroit Pistons
1196,568,Brad,,,Lohaus,,,Milwaukee Bucks
1197,569,Mike,,,Brown,,,Utah Jazz
1198,570,Kenny,,,Battle,,,Phoenix Suns
1199,571,Danny,,,Young,,,Portland Trail Blazers
1200,14,Ike,,,Anigbogu,C,,Indiana Pacers
1201,25,Ron,,,Baker,G,,New York Knicks
1202,47,Jabari,,,Bird,G,,Boston Celtics
1203,67,MarShon,,,Brooks,G,,Memphis Grizzlies
1204,71,Lorenzo,,,Brown,G,,Toronto Raptors
1205,90,Omri,,,Casspi,F,,Memphis Grizzlies
1206,1,Alex,6.0,6.0,Abrines,G,200.0,Oklahoma City Thunder
1207,119,Tyler,,,Davis,C,,Oklahoma City Thunder
1208,149,Keenan,,,Evans,G,,Detroit Pistons
1209,179,Marcin,,,Gortat,C,,LA Clippers
1210,1593,Andrew,,,Bogut,F,,Golden State Warriors
1211,241,Amir,6.0,9.0,Johnson,C-F,240.0,Philadelphia 76ers
1212,392,Malachi,,,Richardson,G,,Utah Jazz
1213,281,Zach,,,Lofton,G,,Detroit Pistons
1214,263,Kosta,7.0,0.0,Koufos,C,245.0,Sacramento Kings
1215,382,Billy,,,Preston,F,,Cleveland Cavaliers
1216,384,Zhou,,,Qi,F-C,,Houston Rockets
1217,388,Zach,,,Randolph,F,,Sacramento Kings
1218,430,DJ,,,Stephens,G-F,,Memphis Grizzlies
1219,437,Milos,,,Teodosic,G,,LA Clippers
1220,448,Gary,,,Trent Jr.,G,,Portland Trail Blazers
1221,494,Michael,,,Smith,,,Boston Celtics
1222,495,John,,,Morton,,,Cleveland Cavaliers
1223,496,Howard,,,Wright,,,Atlanta Hawks
1224,497,Michael,,,Ansley,,,Orlando Magic
1225,498,John,,,Salley,,,Detroit Pistons
1226,499,Dan,,,Schayes,,,Milwaukee Bucks
1227,500,Mark,,,Eaton,,,Utah Jazz
1228,501,Kevin,,,Johnson,,,Phoenix Suns
1229,502,Danny,,,Ainge,,,Portland Trail Blazers
1230,503,Kenny,,,Smith,,,Houston Rockets
1231,504,Randy,,,Breuer,,,Minnesota Timberwolves
1232,505,Herb,,,Williams,,,Dallas Mavericks
1233,506,Joe,,,Wolf,,,Denver Nuggets
1234,507,Steve,,,Johnson,,,Golden State Warriors
1235,508,Glen,,,Rice,,,Miami Heat
1236,509,Greg,,,Foster,,,Washington Wizards
1237,510,Larry,,,Nance,,,Cleveland Cavaliers
1238,511,Duane,,,Ferrell,,,Atlanta Hawks
1239,512,Nick,,,Anderson,,,Orlando Magic
1240,513,Joe,,,Dumars,,,Detroit Pistons
1241,514,Jay,,,Humphries,,,Milwaukee Bucks
1242,515,Darrell,,,Griffith,,,Utah Jazz
1243,516,Dan,,,Majerle,,,Phoenix Suns
1244,517,Tom,,,Chambers,,,Phoenix Suns
1245,518,Alaa,,,Abdelnaby,,,Portland Trail Blazers
1246,519,Adrian,,,Caldwell,,,Houston Rockets
1247,520,Vernon,,,Maxwell,,,Houston Rockets
1248,521,Doug,,,West,,,Minnesota Timberwolves
1249,522,Tony,,,Campbell,,,Minnesota Timberwolves
1250,523,Roy,,,Tarpley,,,Dallas Mavericks
1251,524,Anthony,,,Cook,,,Denver Nuggets
1252,525,Todd,,,Lichti,,,Denver Nuggets
1253,526,Tom,,,Tolbert,,,Golden State Warriors
1254,527,Billy,,,Thompson,,,Miami Heat
1255,528,Byron,,,Irvin,,,Washington Wizards
1256,529,Mark,,,Price,,,Cleveland Cavaliers
1257,530,Dominique,,,Wilkins,,,Atlanta Hawks
1258,531,Dennis,,,Scott,,,Orlando Magic
1259,532,Terry,,,Catledge,,,Orlando Magic
1260,533,Bill,,,Laimbeer,,,Detroit Pistons
1261,534,William,,,Bedford,,,Detroit Pistons
1262,535,Ricky,,,Pierce,,,Milwaukee Bucks
1263,536,Blue,,,Edwards,,,Utah Jazz
1264,537,Walter,,,Palmer,,,Utah Jazz
1265,538,Mark,,,West,,,Phoenix Suns
1266,539,Clifford,,,Robinson,,,Portland Trail Blazers
1267,540,Hakeem,,,Olajuwon,,,Houston Rockets
1268,541,Richard,,,Coffey,,,Minnesota Timberwolves
1269,542,James,,,Donaldson,,,Dallas Mavericks
1270,543,Jerome,,,Lane,,,Denver Nuggets
1271,544,Sarunas,,,Marciulionis,,,Golden State Warriors
1272,545,Grant,,,Long,,,Miami Heat
1273,546,Willie,,,Burton,,,Miami Heat
1274,547,Mark,,,Alarie,,,Washington Wizards
1275,548,Winston,,,Bennett,,,Cleveland Cavaliers
1276,549,Doc,,,Rivers,,,Atlanta Hawks
1277,550,Tim,,,McCormick,,,Atlanta Hawks
1278,551,Scott,,,Skiles,,,Orlando Magic
1279,552,Dennis,,,Rodman,,,Detroit Pistons
1280,553,Greg,,,Anderson,,,Milwaukee Bucks
1281,554,Jeff,,,Malone,,,Utah Jazz
1282,555,Cedric,,,Ceballos,,,Phoenix Suns
1283,556,Tim,,,Perry,,,Phoenix Suns
1284,557,Buck,,,Williams,,,Portland Trail Blazers
1285,558,Dave,,,Jamerson,,,Houston Rockets
1286,559,Scott,,,Brooks,,,Minnesota Timberwolves
1287,560,Rolando,,,Blackman,,,Dallas Mavericks
1288,561,Avery,,,Johnson,,,Denver Nuggets
1289,562,Rod,,,Higgins,,,Golden State Warriors
1290,563,Jon,,,Sundvold,,,Miami Heat
1291,564,A.J.,,,English,,,Washington Wizards
1292,565,John,,,Battle,,,Atlanta Hawks
1293,18170939,Georgios,,,Kalaitzakis,F,,Milwaukee Bucks
1294,566,Sam,,,Vincent,,,Orlando Magic
1295,567,Isiah,,,Thomas,,,Detroit Pistons
1296,568,Brad,,,Lohaus,,,Milwaukee Bucks
1297,569,Mike,,,Brown,,,Utah Jazz
1298,570,Kenny,,,Battle,,,Phoenix Suns
1299,571,Danny,,,Young,,,Portland Trail Blazers
1300,14,Ike,,,Anigbogu,C,,Indiana Pacers
1301,25,Ron,,,Baker,G,,New York Knicks
1302,47,Jabari,,,Bird,G,,Boston Celtics
1303,67,MarShon,,,Brooks,G,,Memphis Grizzlies
1304,71,Lorenzo,,,Brown,G,,Toronto Raptors
1305,90,Omri,,,Casspi,F,,Memphis Grizzlies
1306,1,Alex,6.0,6.0,Abrines,G,200.0,Oklahoma City Thunder
1307,119,Tyler,,,Davis,C,,Oklahoma City Thunder
1308,149,Keenan,,,Evans,G,,Detroit Pistons
1309,179,Marcin,,,Gortat,C,,LA Clippers
1310,1593,Andrew,,,Bogut,F,,Golden State Warriors
1311,241,Amir,6.0,9.0,Johnson,C-F,240.0,Philadelphia 76ers
1312,392,Malachi,,,Richardson,G,,Utah Jazz
1313,281,Zach,,,Lofton,G,,Detroit Pistons
1314,263,Kosta,7.0,0.0,Koufos,C,245.0,Sacramento Kings
1315,382,Billy,,,Preston,F,,Cleveland Cavaliers
1316,384,Zhou,,,Qi,F-C,,Houston Rockets
1317,388,Zach,,,Randolph,F,,Sacramento Kings
1318,430,DJ,,,Stephens,G-F,,Memphis Grizzlies
1319,437,Milos,,,Teodosic,G,,LA Clippers
1320,448,Gary,,,Trent Jr.,G,,Portland Trail Blazers
1321,494,Michael,,,Smith,,,Boston Celtics
1322,495,John,,,Morton,,,Cleveland Cavaliers
1323,496,Howard,,,Wright,,,Atlanta Hawks
1324,497,Michael,,,Ansley,,,Orlando Magic
1325,498,John,,,Salley,,,Detroit Pistons
1326,499,Dan,,,Schayes,,,Milwaukee Bucks
1327,500,Mark,,,Eaton,,,Utah Jazz
1328,501,Kevin,,,Johnson,,,Phoenix Suns
1329,502,Danny,,,Ainge,,,Portland Trail Blazers
1330,503,Kenny,,,Smith,,,Houston Rockets
1331,504,Randy,,,Breuer,,,Minnesota Timberwolves
1332,505,Herb,,,Williams,,,Dallas Mavericks
1333,506,Joe,,,Wolf,,,Denver Nuggets
1334,507,Steve,,,Johnson,,,Golden State Warriors
1335,508,Glen,,,Rice,,,Miami Heat
1336,509,Greg,,,Foster,,,Washington Wizards
1337,510,Larry,,,Nance,,,Cleveland Cavaliers
1338,511,Duane,,,Ferrell,,,Atlanta Hawks
1339,512,Nick,,,Anderson,,,Orlando Magic
1340,513,Joe,,,Dumars,,,Detroit Pistons
1341,514,Jay,,,Humphries,,,Milwaukee Bucks
1342,515,Darrell,,,Griffith,,,Utah Jazz
1343,516,Dan,,,Majerle,,,Phoenix Suns
1344,517,Tom,,,Chambers,,,Phoenix Suns
1345,518,Alaa,,,Abdelnaby,,,Portland Trail Blazers
1346,519,Adrian,,,Caldwell,,,Houston Rockets
1347,520,Vernon,,,Maxwell,,,Houston Rockets
1348,521,Doug,,,West,,,Minnesota Timberwolves
1349,522,Tony,,,Campbell,,,Minnesota Timberwolves
1350,523,Roy,,,Tarpley,,,Dallas Mavericks
1351,524,Anthony,,,Cook,,,Denver Nuggets
1352,525,Todd,,,Lichti,,,Denver Nuggets
1353,526,Tom,,,Tolbert,,,Golden State Warriors
1354,527,Billy,,,Thompson,,,Miami Heat
1355,528,Byron,,,Irvin,,,Washington Wizards
1356,529,Mark,,,Price,,,Cleveland Cavaliers
1357,530,Dominique,,,Wilkins,,,Atlanta Hawks
1358,531,Dennis,,,Scott,,,Orlando Magic
1359,532,Terry,,,Catledge,,,Orlando Magic
1360,533,Bill,,,Laimbeer,,,Detroit Pistons
1361,534,William,,,Bedford,,,Detroit Pistons
1362,535,Ricky,,,Pierce,,,Milwaukee Bucks
1363,536,Blue,,,Edwards,,,Utah Jazz
1364,537,Walter,,,Palmer,,,Utah Jazz
1365,538,Mark,,,West,,,Phoenix Suns
1366,539,Clifford,,,Robinson,,,Portland Trail Blazers
1367,540,Hakeem,,,Olajuwon,,,Houston Rockets
1368,541,Richard,,,Coffey,,,Minnesota Timberwolves
1369,542,James,,,Donaldson,,,Dallas Mavericks
1370,543,Jerome,,,Lane,,,Denver Nuggets
1371,544,Sarunas,,,Marciulionis,,,Golden State Warriors
1372,545,Grant,,,Long,,,Miami Heat
1373,546,Willie,,,Burton,,,Miami Heat
1374,547,Mark,,,Alarie,,,Washington Wizards
1375,548,Winston,,,Bennett,,,Cleveland Cavaliers
1376,549,Doc,,,Rivers,,,Atlanta Hawks
1377,550,Tim,,,McCormick,,,Atlanta Hawks
1378,551,Scott,,,Skiles,,,Orlando Magic
1379,552,Dennis,,,Rodman,,,Detroit Pistons
1380,553,Greg,,,Anderson,,,Milwaukee Bucks
1381,554,Jeff,,,Malone,,,Utah Jazz
1382,555,Cedric,,,Ceballos,,,Phoenix Suns
1383,556,Tim,,,Perry,,,Phoenix Suns
1384,557,Buck,,,Williams,,,Portland Trail Blazers
1385,558,Dave,,,Jamerson,,,Houston Rockets
1386,559,Scott,,,Brooks,,,Minnesota Timberwolves
1387,560,Rolando,,,Blackman,,,Dallas Mavericks
1388,561,Avery,,,Johnson,,,Denver Nuggets
1389,562,Rod,,,Higgins,,,Golden State Warriors
1390,563,Jon,,,Sundvold,,,Miami Heat
1391,564,A.J.,,,English,,,Washington Wizards
1392,565,John,,,Battle,,,Atlanta Hawks
1393,18170939,Georgios,,,Kalaitzakis,F,,Milwaukee Bucks
1394,566,Sam,,,Vincent,,,Orlando Magic
1395,567,Isiah,,,Thomas,,,Detroit Pistons
1396,568,Brad,,,Lohaus,,,Milwaukee Bucks
1397,569,Mike,,,Brown,,,Utah Jazz
1398,570,Kenny,,,Battle,,,Phoenix Suns
1399,571,Danny,,,Young,,,Portland Trail Blazers
1400,14,Ike,,,Anigbogu,C,,Indiana Pacers
1401,25,Ron,,,Baker,G,,New York Knicks
1402,47,Jabari,,,Bird,G,,Boston Celtics
1403,67,MarShon,,,Brooks,G,,Memphis Grizzlies
1404,71,Lorenzo,,,Brown,G,,Toronto Raptors
1405,90,Omri,,,Casspi,F,,Memphis Grizzlies
1406,1,Alex,6.0,6.0,Abrines,G,200.0,Oklahoma City Thunder
1407,119,Tyler,,,Davis,C,,Oklahoma City Thunder
1408,149,Keenan,,,Evans,G,,Detroit Pistons
1409,179,Marcin,,,Gortat,C,,LA Clippers
1410,1593,Andrew,,,Bogut,F,,Golden State Warriors
1411,241,Amir,6.0,9.0,Johnson,C-F,240.0,Philadelphia 76ers
1412,392,Malachi,,,Richardson,G,,Utah Jazz
1413,281,Zach,,,Lofton,G,,Detroit Pistons
1414,263,Kosta,7.0,0.0,Koufos,C,245.0,Sacramento Kings
1415,382,Billy,,,Preston,F,,Cleveland Cavaliers
1416,384,Zhou,,,Qi,F-C,,Houston Rockets
1417,388,Zach,,,Randolph,F,,Sacramento Kings
1418,430,DJ,,,Stephens,G-F,,Memphis Grizzlies
1419,437,Milos,,,Teodosic,G,,LA Clippers
1420,448,Gary,,,Trent Jr.,G,,Portland Trail Blazers
1421,494,Michael,,,Smith,,,Boston Celtics
1422,495,John,,,Morton,,,Cleveland Cavaliers
1423,496,Howard,,,Wright,,,Atlanta Hawks
1424,497,Michael,,,Ansley,,,Orlando Magic
1425,498,John,,,Salley,,,Detroit Pistons
1426,499,Dan,,,Schayes,,,Milwaukee Bucks
1427,500,Mark,,,Eaton,,,Utah Jazz
1428,501,Kevin,,,Johnson,,,Phoenix Suns
1429,502,Danny,,,Ainge,,,Portland Trail Blazers
1430,503,Kenny,,,Smith,,,Houston Rockets
1431,504,Randy,,,Breuer,,,Minnesota Timberwolves
1432,505,Herb,,,Williams,,,Dallas Mavericks
1433,506,Joe,,,Wolf,,,Denver Nuggets
1434,507,Steve,,,Johnson,,,Golden State Warriors
1435,508,Glen,,,Rice,,,Miami Heat
1436,509,Greg,,,Foster,,,Washington Wizards
1437,510,Larry,,,Nance,,,Cleveland Cavaliers
1438,511,Duane,,,Ferrell,,,Atlanta Hawks
1439,512,Nick,,,Anderson,,,Orlando Magic
1440,513,Joe,,,Dumars,,,Detroit Pistons
1441,514,Jay,,,Humphries,,,Milwaukee Bucks
1442,515,Darrell,,,Griffith,,,Utah Jazz
1443,516,Dan,,,Majerle,,,Phoenix Suns
1444,517,Tom,,,Chambers,,,Phoenix Suns
1445,518,Alaa,,,Abdelnaby,,,Portland Trail Blazers
1446,519,Adrian,,,Caldwell,,,Houston Rockets
1447,520,Vernon,,,Maxwell,,,Houston Rockets
1448,521,Doug,,,West,,,Minnesota Timberwolves
1449,522,Tony,,,Campbell,,,Minnesota Timberwolves
1450,523,Roy,,,Tarpley,,,Dallas Mavericks
1451,524,Anthony,,,Cook,,,Denver Nuggets
1452,525,Todd,,,Lichti,,,Denver Nuggets
1453,526,Tom,,,Tolbert,,,Golden State Warriors
1454,527,Billy,,,Thompson,,,Miami Heat
1455,528,Byron,,,Irvin,,,Washington Wizards
1456,529,Mark,,,Price,,,Cleveland Cavaliers
1457,530,Dominique,,,Wilkins,,,Atlanta Hawks
1458,531,Dennis,,,Scott,,,Orlando Magic
1459,532,Terry,,,Catledge,,,Orlando Magic
1460,533,Bill,,,Laimbeer,,,Detroit Pistons
1461,534,William,,,Bedford,,,Detroit Pistons
1462,535,Ricky,,,Pierce,,,Milwaukee Bucks
1463,536,Blue,,,Edwards,,,Utah Jazz
1464,537,Walter,,,Palmer,,,Utah Jazz
1465,538,Mark,,,West,,,Phoenix Suns
1466,539,Clifford,,,Robinson,,,Portland Trail Blazers
1467,540,Hakeem,,,Olajuwon,,,Houston Rockets
1468,541,Richard,,,Coffey,,,Minnesota Timberwolves
1469,542,James,,,Donaldson,,,Dallas Mavericks
1470,543,Jerome,,,Lane,,,Denver Nuggets
1471,544,Sarunas,,,Marciulionis,,,Golden State Warriors
1472,545,Grant,,,Long,,,Miami Heat
1473,546,Willie,,,Burton,,,Miami Heat
1474,547,Mark,,,Alarie,,,Washington Wizards
1475,548,Winston,,,Bennett,,,Cleveland Cavaliers
1476,549,Doc,,,Rivers,,,Atlanta Hawks
1477,550,Tim,,,McCormick,,,Atlanta Hawks
1478,551,Scott,,,Skiles,,,Orlando Magic
1479,552,Dennis,,,Rodman,,,Detroit Pistons
1480,553,Greg,,,Anderson,,,Milwaukee Bucks
1481,554,Jeff,,,Malone,,,Utah Jazz
1482,555,Cedric,,,Ceballos,,,Phoenix Suns
1483,556,Tim,,,Perry,,,Phoenix Suns
1484,557,Buck,,,Williams,,,Portland Trail Blazers
1485,558,Dave,,,Jamerson,,,Houston Rockets
1486,559,Scott,,,Brooks,,,Minnesota Timberwolves
1487,560,Rolando,,,Blackman,,,Dallas Mavericks
1488,561,Avery,,,Johnson,,,Denver Nuggets
1489,562,Rod,,,Higgins,,,Golden State Warriors
1490,563,Jon,,,Sundvold,,,Miami Heat
1491,564,A.J.,,,English,,,Washington Wizards
1492,565,John,,,Battle,,,Atlanta Hawks
1493,18170939,Georgios,,,Kalaitzakis,F,,Milwaukee Bucks
1494,566,Sam,,,Vincent,,,Orlando Magic
1495,567,Isiah,,,Thomas,,,Detroit Pistons
1496,568,Brad,,,Lohaus,,,Milwaukee Bucks
1497,569,Mike,,,Brown,,,Utah Jazz
1498,570,Kenny,,,Battle,,,Phoenix Suns
1499,571,Danny,,,Young,,,Portland Trail Blazers
1500,14,Ike,,,Anigbogu,C,,Indiana Pacers
1501,25,Ron,,,Baker,G,,New York Knicks
1502,47,Jabari,,,Bird,G,,Boston Celtics
1503,67,MarShon,,,Brooks,G,,Memphis Grizzlies
1504,71,Lorenzo,,,Brown,G,,Toronto Raptors
1505,90,Omri,,,Casspi,F,,Memphis Grizzlies
1506,1,Alex,6.0,6.0,Abrines,G,200.0,Oklahoma City Thunder
1507,119,Tyler,,,Davis,C,,Oklahoma City Thunder
1508,149,Keenan,,,Evans,G,,Detroit Pistons
1509,179,Marcin,,,Gortat,C,,LA Clippers
1510,1593,Andrew,,,Bogut,F,,Golden State Warriors
1511,241,Amir,6.0,9.0,Johnson,C-F,240.0,Philadelphia 76ers
1512,392,Malachi,,,Richardson,G,,Utah Jazz
1513,281,Zach,,,Lofton,G,,Detroit Pistons
1514,263,Kosta,7.0,0.0,Koufos,C,245.0,Sacramento Kings
1515,382,Billy,,,Preston,F,,Cleveland Cavaliers
1516,384,Zhou,,,Qi,F-C,,Houston Rockets
1517,388,Zach,,,Randolph,F,,Sacramento Kings
1518,430,DJ,,,Stephens,G-F,,Memphis Grizzlies
1519,437,Milos,,,Teodosic,G,,LA Clippers
1520,448,Gary,,,Trent Jr.,G,,Portland Trail Blazers
1521,494,Michael,,,Smith,,,Boston Celtics
